ProfileID,Trial,SymbolIdx,Phase,m_k,z_k,epsilon_true_k,e_meas_k
P1,174,47,FADE,0.921510984940124,-8.13461814873875,-6.82765348117087,-0.292215445109798
P1,174,48,FADE,0.877084526966497,-8.9551869487114,-6.95423216093527,-0.986205565318047
P1,174,49,FADE,0.875711007151423,-7.5761782403226,-7.08165944892603,0.520230431061512
P1,174,50,FADE,0.855908303448533,-9.17157288014146,-7.20993379378676,-0.946889863896618
P1,174,51,FADE,0.816617639123932,-7.43150302993773,-7.33905362400122,0.922299816521575
P1,174,52,FADE,0.741991182094679,-9.94481141639268,-7.4690173480878,-1.46104484584679
P1,174,53,FADE,0.615595140514843,-9.0431689228557,-7.59982335448495,-0.428596345912672
P1,174,54,FADE,0.551628003557031,-8.90846769093275,-7.73147001170305,-0.162248456771617
P1,174,55,FADE,0.538277134891855,-9.70770904003069,-7.86395566830045,-0.829004149272154
P1,174,56,FADE,0.580753525957156,-8.55005660940561,-7.99727865293143,0.461971265983901
P1,174,57,FADE,0.626607303960197,-10.8939037790122,-8.13143727441812,-1.74771728213603
P1,174,58,FADE,0.684214869578192,-9.73972546225788,-8.26642982175052,-0.458546418049278
P1,174,59,FADE,0.79311150438683,-9.47081893793338,-8.40225456416377,-0.0538151513115261
P1,174,60,FADE,0.853607724600085,-9.68585672841959,-8.53890975116478,-0.132197754796722
P1,174,61,FADE,0.870366109389433,-9.37896882654268,-8.67639361251094,0.312174008426342
P1,174,62,FADE,0.901480343757656,-10.0941695685084,-8.81470435839393,-0.264715987656355
P1,174,63,FADE,0.925687279580723,-10.1258245341198,-8.95384017932521,-0.157235132336496
P1,174,64,POST,0.913716857641577,-10.6672468133581,-9.09379924629583,-0.55869834460423
P1,174,65,POST,0.955315309575777,-9.65034802325181,-9.23457971077912,0.598980909985396
P1,174,66,POST,0.959841695294996,-11.3254550438178,-9.37617970475202,-0.934526116607728
P1,174,67,POST,0.957142222066638,-10.5309620297367,-9.51859734074301,0.00238453346436973
P1,174,68,POST,0.985590559679863,-10.7771503752049,-9.66183071192805,-0.100570440818747
P1,174,69,POST,0.972507980798436,-10.8907991423442,-9.80587789215726,-0.0701720277288755
P1,174,70,POST,0.954373324696319,-11.5948070826233,-9.9507369359042,-0.629320924261002
P1,174,71,POST,0.941117679598126,-12.082601814534,-10.0964058784765,-0.971446713599438
P1,174,72,POST,0.969639484621002,-10.7811396795614,-10.2428827359278,0.476492278824495
P1,174,73,POST,1,-11.0804798152326,-10.390165505191,0.324434912416482
P1,174,74,POST,0.978440688629343,-12.6786575358353,-10.5382521640411,-1.12565614933612
P1,174,75,POST,0.97272428367322,-12.1590706955897,-10.687140671223,-0.457180801908656
P1,174,76,POST,0.972991422230619,-12.511186567003,-10.8368289664833,-0.659608378061609
P1,174,77,POST,0.976775677135993,-11.2265185034354,-10.9873149705546,0.775545689577335
P1,174,78,POST,0.970046479061231,-12.8090526351574,-11.1385965853339,-0.655706827365435
P1,174,79,POST,0.971966877230396,-11.6503182283198,-11.2906716937813,0.655102687919555
P1,174,80,POST,0.975809456247224,-13.3581610552957,-11.4435381600533,-0.899873672784313
P1,174,81,POST,0.970016959889583,-12.7726801487714,-11.5971938295534,-0.16073709675997
P1,174,82,POST,0.985423547938504,-12.8556243252699,-11.7516365289854,-0.0892385738264281
P1,174,83,POST,0.970138646293765,-13.261434221935,-11.9068640663746,-0.339820933102231
P1,174,84,POST,0.954349353620828,-14.029105803691,-12.0628742311322,-0.951482350100743
P1,174,85,POST,0.975174214485062,-12.6444993696046,-12.2196647941211,0.589914646974528
P1,174,86,POST,0.976153875848108,-14.6546441284253,-12.3772335077073,-1.26266139825996
P1,174,87,POST,0.973765938658825,-13.6820217475025,-12.5355781057728,-0.131694419271643
P1,174,88,POST,0.983944553703425,-14.0746260197217,-12.6946963038597,-0.365180493403905
P1,174,89,POST,0.964141853003014,-14.5358090980128,-12.8545857991194,-0.666474076435389
P1,174,90,POST,0.974460814124718,-13.2240268145633,-13.0152442704246,0.805966678319319
P1,174,91,POST,0.969566607008897,-14.8420162850042,-13.1766693784119,-0.650597684134251
P1,174,92,POST,0.972567775576798,-13.7745609630608,-13.3388587655219,0.579047024919159
P1,174,93,POST,0.974894270567959,-15.7007585268831,-13.5018100561588,-1.1841992482662
P1,174,94,POST,0.968149797285296,-15.0328456376711,-13.6655208565468,-0.352575558666238
P1,174,95,POST,0.976919095976811,-15.1819484512148,-13.8299887549778,-0.33721047377891
P1,174,96,POST,0.953174712584199,-15.9706084906907,-13.9952113217525,-0.960647946480066
P1,174,97,POST,0.968944616344259,-14.6191653211147,-14.1611861093063,0.556770010649675
P1,174,98,POST,0.970533243657415,-16.5886622872919,-14.3279106522298,-1.24600241260396
P1,174,99,POST,0.970533243657415,-15.5584171428262,-14.4953824672669,-0.0482854531012471
P1,174,100,POST,0.995834850886367,-15.8847054262297,-14.6635990535566,-0.206357150214988
P1,174,101,POST,0.980931046024877,-16.3475317148555,-14.8325578925323,-0.500224599865071
P1,174,102,POST,0.96240553279427,-16.8566264822697,-15.0022564479961,-0.839620811815465
P1,174,103,POST,0.977027869722548,-15.9368247376206,-15.1726921662441,0.250616651081515
P1,174,104,POST,1,-15.6877143367685,-15.3438624760742,0.670897361763853
P1,174,105,POST,0.974906997176833,-17.5390019753808,-15.5157647888906,-1.00848796403213
P1,174,106,POST,0.967124188281891,-16.8419015372009,-15.6883964987298,-0.138755816013042
P1,174,107,POST,0.973878748199039,-17.3620866578019,-15.8617549822875,-0.485582453056296
P1,174,108,POST,0.9532930922706,-17.9698380055982,-16.0358375990999,-0.919251184040224
P1,174,109,POST,0.971047814451494,-16.7347060093323,-16.2106416915062,0.490684904632026
P1,174,110,POST,1,-16.8398892816837,-16.3861645846968,0.561024525471119
P1,174,111,POST,0.967309259233677,-18.9187036053337,-16.5624035869048,-1.34155079597087
P1,174,112,POST,0.95860460297608,-17.9396546131272,-16.7393559893103,-0.185549401358802
P1,174,113,POST,0.967030902791787,-18.5149194732669,-16.9170190661738,-0.583151184635039
P1,174,114,POST,0.975812074479408,-17.4691635600668,-17.0953900749478,0.640975737339037
P1,174,115,POST,0.971865341407492,-19.0103902772345,-17.2744662562447,-0.721174798531656
P1,174,116,POST,0.971865341407492,-18.3093246717905,-17.454244834088,0.159669384755528
P1,174,117,POST,0.99491290459442,-18.3386135972591,-17.6347230156768,0.310858640875775
P1,174,118,POST,0.98250415262875,-19.0279892392647,-17.8158979916958,-0.197342025110792
P1,174,119,POST,0.961453452312593,-19.5163250247107,-17.99776693632,-0.503808865932559
P1,174,120,POST,0.946894022650061,-20.0193944950808,-18.1803270073271,-0.824318265295684
P1,174,121,POST,0.972573523448051,-19.2520651543613,-18.3635753459104,0.126259414007141
P1,175,1,PRE,0.503813268092581,-2.90370003085001,-1.94488674018256,0
P1,175,2,PRE,0.671958117494097,-2.84330034074516,-2.03110665309181,0.146619603014106
P1,175,3,PRE,0.898865045536842,-2.47086783736891,-2.11822428410557,0.60616973740412
P1,175,4,PRE,0.874314065759564,-3.80164432636318,-2.20623903764361,-0.636591998052113
P1,175,5,PRE,0.874321688453982,-3.05379080771651,-2.29515029685268,0.200172779803622
P1,175,6,PRE,0.900693708632184,-2.86659014233033,-2.38495742362388,0.477180571961008
P1,175,7,PRE,0.877085284941404,-4.56356968675905,-2.47565975858866,-1.12909663750294
P1,175,8,PRE,0.869482673667866,-3.93139554799649,-2.56725662118473,-0.405325636144307
P1,175,9,PRE,0.993428393375569,-4.06948359369563,-2.65974730960084,-0.450922993427337
P1,175,10,PRE,0.985662100200791,-4.60407471783646,-2.7531311008806,-0.892130326288403
P1,175,11,PRE,0.981340293243546,-3.22101262294246,-2.84740725083799,0.585207918562981
P1,175,12,PRE,0.968261396548243,-4.55627578200701,-2.94257499414652,-0.654887497193034
P1,175,13,PRE,0.975682704695203,-3.26718047276127,-3.03863354437262,0.730266362278797
P1,175,14,PRE,0.976446134912108,-4.48171995541759,-3.13558209391696,-0.387324570833179
P1,175,15,PRE,0.952872545016922,-5.28807996409964,-3.2334198140811,-1.09584685935109
P1,175,16,PRE,0.975857767210777,-4.11842368113054,-3.33214585510211,0.172535464639028
P1,175,17,PRE,1,-4.05963922049653,-3.43175934613926,0.330933416310188
P1,175,18,PRE,0.971657357663775,-5.81438410616424,-3.53225939531532,-1.32331142018147
P1,175,19,PRE,0.962561564734017,-4.97497751608549,-3.63364508973119,-0.382519135686854
P1,175,20,PRE,0.982911878317538,-5.11267615694052,-3.73591549548324,-0.417947370789826
P1,175,21,PRE,0.980760144713087,-5.69466658528724,-3.83906965769665,-0.896783636923135
P1,175,22,PRE,0.982993949181584,-4.21051262771971,-3.94310660053332,0.691407263481066
P1,175,23,PRE,0.96389919848632,-5.80074049895569,-4.04802532722659,-0.793901881061645
P1,175,24,PRE,0.96926911115661,-4.31845514723183,-4.15382482009319,0.79418296352881
P1,175,25,PRE,0.976837656672838,-6.06445408570636,-4.26050404059453,-0.845136754444378
P1,175,26,PRE,0.975645948418764,-4.84520469479547,-4.36806192930606,0.481670525178036
P1,175,27,PRE,0.978774833265797,-6.53289438671086,-4.47649740596656,-1.09758369007684
P1,175,28,PRE,0.979970363313939,-5.83563592553984,-4.58580936950748,-0.29101326536491
P1,175,29,PRE,0.991461137708301,-6.0241018669981,-4.69599669808485,-0.369291878245796
P1,175,30,PRE,0.974616587077601,-6.19578415418589,-4.80705824911531,-0.429912614403125
P1,175,31,PRE,0.961590117728692,-6.69406871284134,-4.91899285924147,-0.816262562932415
P1,175,32,PRE,0.978209528519382,-5.51425127193573,-5.03179934443843,0.476361363170147
